5,4,7,79,37.5690823,127.006677,두타,중구 광희동 장충단로 275,doota-mall.com
5,4,5,80,37.5653194,126.9808442,롯데면세점,중구 소공동 을지로 30,kr.lottedfs.com
5,4,4,81,37.5647602,126.9793857,롯데백화점 본점,중구 소공동 남대문로 81,store.lotteshopping.com
5,4,16,82,37.5657407,127.004807,롯데피트인,중구 광희동 을지로 264,lottefitin.com
5,4,15,83,37.5657492,127.004807,밀리오레,중구 광희동 장충단로 263,NULL
5,1,2,84,37.578449,127.0368,서울약령시장,동대문구 약령중앙로 10,NULL
5,1,1,85,37.572734,127.025476,서울풍물시장,동대문구 천호대로 4길 21,pungmul.seoul.go.kr
5,3,5,86,37.504334,127.003058,센트럴시티,서초구 신반포로 176,http://www.shinsegaecentralcity.com/
5,4,12,87,37.5594073,126.9739471,숭례문수입상가,중구 회현동 소월로 3,NULL
5,4,8,88,37.5603117,126.9786419,신세계백화점/신세계면세점,중구 충무로1가 소공로 63,ssgdfm.com
5,4,10,89,37.5742781,126.982673,쌈지길,종로구 관훈동 인사동길 44,ssamzigil.co.kr
5,3,3,90,37.526741,127.038992,압구정 로데오거리,강남구 언주로 172길,NULL
5,4,11,91,37.5625176,126.9828757,엠플라자,중구 명동2가 명동8길 27,korean.visitseoul.net
5,2,2,92,37.525726,126.925465,여의도 IFC몰,영등포구 여의도동 국제금융로 10,http://www.ifcmallseoul.com/
5,4,2,93,37.571975,126.986819,인사동,종로구 인사동,NULL
5,3,4,94,37.526122,127.045806,청담 명품거리,강남구 압구정로 448,NULL
5,3,2,95,37.510398,127.058593,코엑스,강남구 영동대로 513,http://www.coex.co.kr/
5,4,9,96,37.5694549,127.0000987,평화시장,중구 광희동 청계천로 274,pyounghwa.com
5,4,13,97,37.5687337,127.0054168,현대 시티 아울렛 동대문점,중구 광희동 장충단로13길 20,ehyundai.com
5,2,1,98,37.552371,126.923391,홍대 프리마켓,마포구 서교동 와우산로21길 19-3,http://www.freemarket.or.kr/
6,4,9,99,37.5680523,126.974432,"도심 야간투어 (고궁, 서울시티 투어버스)",중구 태평로1가 61-1,www.seoulcitybus.com
6,1,2,100,37.571903,127.072349,타요키즈카페&뽀로로샾,"동대문구 답십리로 288 아트몰링 장안점 13,14층",http://www.tayokidscafe.co.kr/new/main/main.html
6,4,13,101,37.5657365,127.004807,Klive,중구 을지로 264 롯데피트인 9층,www.klive.co.kr
6,4,14,102,37.5684482,126.981279,K-Style Hub,중구 청계천로 40 한국관광공사,korean.visitkorea.or.kr/kor/bz15/ kstylehub/overview.jsp
6,3,7,103,37.502038,127.037256,LG아트센터,강남구 논현로 508,http://www.lgart.com/
6,3,4,104,37.51823,127.051001,SM 커뮤니케이션센터,강남구 삼성로 648,http://www.smtown.com/
6,4,3,105,37.572834,126.976837,광화문광장,종로구 세종대로 172,plaza.seoul.go.kr/ gwanghwamun
6,4,10,106,37.5662866,126.9797782,그레뱅 뮤지엄,중구 을지로 23 을지로별관,www.grevin-seoul.com/ko
6,2,4,107,37.55382,126.921294,난타 전용 극장,마포구 서교동 양화로16길 29,nanta.co.kr
6,4,15,108,37.5822742,127.0026938,대학로거리,종로구 동숭동 67-4,NULL
6,4,1,109,37.560915,126.9862,명동,중구 명동,NULL
6,4,12,110,37.563981,126.984222,명동예술극장,중구 명동1가 명동길 35,http://www.ntck.or.kr/ko
6,3,3,111,37.507854,126.992714,반포대교 무지개분수,서초구 반포2동 115-5,NULL
6,2,5,112,37.553644,126.926753,비보이 전용극장,마포구 서교동 와우산로 121,http://www.sjbboys.com/
6,3,8,113,37.496881,127.026881,삼성딜라이트,서초구 서초대로74길 11,https://www.samsungdlight.com/
6,2,3,114,37.581518,126.891249,"상암 DMC, MBC World",마포구 상암동 성암로 267,imbc.com
6,3,9,115,37.499286,126.998038,서래마을,서초구 반포4동,NULL
6,4,7,116,37.59485,126.963328,서울미술관(부암동),종로구 부암동 201 ,www.seoulmuseum.org
6,4,2,117,37.565586,126.977985,서울시청/서울광장,중구 세종대로 110 일대,www.seoul.go.kr
6,4,6,118,37.579497,126.971294,서촌(세종마을),종로구 통인동 ,NULL
6,3,2,119,37.511556,126.995341,세빛섬,서초구 올림픽대로 683,http://www.somesevit.co.kr/
6,4,16,120,37.5725296,126.9734542,세종문화회관,종로구 세종로 세종대로 175,sejongpac.or.kr
6,4,18,121,37.5688822,126.9859063,시네코아셰프전용관,종로구 관철동 삼일대로 386,musicalchef.net
6,4,17,122,37.5811488,127.000778,아르코예술극장,종로구 이화동 대학로8길 7,theater.arko.or.kr
6,2,6,123,37.533626,126.92056,여의도 한강공원 수영장 ,영등포구 여의도동 82-3,NULL
6,3,5,124,37.478814,127.011296,예술의전당,서초구 남부순환로 2406,http://www.sacticket.co.kr/
6,4,8,125,37.574262,126.989891,익선동,종로구 익선동,NULL
6,4,11,126,37.5659714,126.9706706,정동극장,중구 소공동 정동길 43,jeongdongtheater.com
6,4,4,127,37.566612,126.970816,정동길,중구 정동길 2 (충정로1가),NULL
6,4,5,128,37.582602,126.973101,청와대사랑채,종로구 효자로13길 45, www.cwdsarangchae.kr
6,1,1,129,37.541205,127.06606,커먼그라운드,광진구 아차산로 200,www.common-ground.co.kr/
6,2,2,130,37.525205,126.938969,한강 유람선 ,영등포구 여의도동 여의동로 290,www.elandcruise.com 
6,3,1,131,37.536798,126.997937,한남동,용산구 한남동 일대,NULL
6,3,6,132,37.527693,127.052558,한류스타거리,강남구 압구정로 및 청담동,NULL
6,2,1,133,37.556742,126.923935,홍대 ,마포구 양화로 160,NULL
7,4,4,134,37.688712,127.045213,도봉산,도봉구 도봉1동 279-14,NULL
7,1,2,135,37.531483,127.067576,"뚝섬 유원지, 공원",광진구 구의동 뚝섬,NULL
7,1,7,136,37.581011,127.063485,배봉산,동대문구 휘경2동 배봉산,NULL
7,4,3,137,37.62114,127.041049,북서울꿈의 숲,강북구 월계로 173 북서울꿈의숲,dreamforest.seoul.go.kr
7,4,1,138,37.6018466,126.9802379,북악 스카이웨이,종로구 북악산로 267 (평창동),bukak-palgakjeong. tistory.com
7,4,2,139,37.689271,127.047576,서울둘레길 안내센터(창포원),도봉구 마들로 916 (도봉동 4-2) 1층 서울둘레길 안내센터,gil.seoul.go.kr/walk/main.jsp
7,1,1,140,37.544943,127.039229,서울숲,성동구 뚝섬로 273,parks.seoul.go.kr/seoulforest
7,1,3,141,37.571712,127.103519,아차산,광진구 광장동 아차산,NULL
7,1,6,142,37.573883,127.090766,용마폭포공원,중랑구 용마산로 250-12 ,http://www.jungnang.go.kr/portal/main/contents.do?menuNo=200599
7,1,9,143,37.548346,127.029783,응봉산,성동구 응봉동 응봉산,NULL
7,1,8,144,37.60452,127.10959,중랑캠핑숲,중랑구 망우동 241-20,http://parks.seoul.go.kr/JungnangCampGround
7,1,4,145,37.537373,127.154382,허브천문공원,강동구 둔촌동 산94,http://cafe.daum.net/herbparks/
7,1,5,146,37.593567,127.043941,홍릉수목원,동대문구 회기로 57 국립산림과학원,http://www.forest.go.kr/newkfsweb/kfs/idx/SubIndex.do?orgId=kfri&mn=KFS_14
8,3,2,147,37.507559,127.047196,선릉과 정릉,강남구 선릉로 100길 1,http://royaltombs.cha.go.kr/html/HtmlPage.do?pg=/new/html/portal_01_08_01.jsp&mn=RT_01_08
8,1,1,148,37.56053,127.130156,서울 암사동 유적,강동구 올림픽로 875 ,sunsa.gangdong.go.kr/
8,3,4,149,37.50246,127.030298,국기원,강남구 테헤란로7길 32,www.kukkiwon.or.kr 
8,3,1,150,37.515371,127.057469,봉은사,강남구 봉은사로 531,www.bongeunsa.org 
8,3,3,151,37.50698,127.060407,한국문화의집,강남구 테헤란로92길 12-9,http://www.kous.or.kr/
8,4,2,152,37.578019,126.976884,경복궁,종로구 사직로 161 경복궁,www.royalpalace.go.kr
8,4,8,153,37.571226,126.968157,경희궁,종로구 경희궁길 31,NULL
8,4,12,154,37.59882,126.994441,길상사,성북구 선잠로5길 68 길상사 (조계종),www.kilsangsa.or.kr
8,4,6,155,37.558821,126.994069,남산골한옥마을,중구 퇴계로34길 28,www.hanokmaeul.or.kr
8,4,7,156,37.565749,126.975134,덕수궁,중구 세종대로 99 덕수궁,www.deoksugung.go.kr
8,4,11,157,37.563151,126.987465,명동성당,중구 저동1가 명동길 74,http://www.mdsd.or.kr/
8,4,1,158,37.5824157,126.9797974,북촌한옥마을,종로구 계동길 37,hanok.seoul.go.kr
8,4,5,159,37.579566,126.982176,삼청동,종로구 삼청동,NULL
8,4,3,160,37.5805654,126.9583491,서울한양도성,종로구 누상동,seoulcitywall.seoul.go.kr
8,4,15,161,37.5760382,126.9848633,운현궁,종로구 운니동 삼일대로 464,unhyeongung.or.kr
8,4,13,162,37.5743758,126.9804611,조계사,종로구 견지동 우정국로 55,jogyesa.kr
8,4,10,163,37.574625,126.993896,종묘,종로구 훈정동 1,jm.cha.go.kr
8,4,9,164,37.57874,126.994873,창경궁,종로구 창경궁로 185 창경궁,cgg.cha.go.kr
8,4,4,165,37.579414,126.991075,창덕궁,종로구 율곡로 99,www.cdg.go.kr
8,4,16,166,37.5602031,126.9925306,한국의 집,중구 필동 퇴계로36길 10,koreahouse.or.kr
8,4,14,167,37.5723592,127.0083669,한양도성,종로구 율곡로 283,seoulcitywall.seoul.go.kr
범주,장소,지역-분류별 순위,번호,위도,경도,이름,주소,사이트
